comment,like_count,final_text,sentiment
Semoga harga barang2 bisa Turun dan utang negara berkurang dan selamat menikmati makan gratis untuk seluruh masyarakat indonesia,0,"Semoga harga barang bisa turun dan utang negara berkurang, serta selamat menikmati makan gratis untuk seluruh masyarakat Indonesia.",positif
Nunggu respon GANJAR,0,Nunggu respon GANJAR,negatif
Kami dari bali  selamat dan sukses pak prabowo gibran,0,Kami dari Bali selamat dan sukses Pak Prabowo Gibran,positif
"Alhamdulillah Ya Allah 

Selamat Jendral",0,"Alhamdulillah Ya Allah 

Selamat Jenderal",positif
"Jangan lupa visi misinya kek! Pajak naik 23%, trus makan siang gratis! Ayoo goyang gemoy",0,"Jangan lupa visi misinya ya! Pajak naik 23%, terus makan siang gratis! Ayo goyang gemoy",negatif
"Rakyat 58% sdh selesai melaksanakan tugasnya dengan memilih bapak probowo, minimal jangan kecewakan suara rakyat yang 58% yang memilih anda  . Selamat bekerja prabowo-gibran .",0,"Rakyat 58% sudah selesai melaksanakan tugasnya dengan memilih bapak Prabowo, minimal jangan kecewakan suara rakyat yang 58% yang memilih anda. Selamat bekerja Prabowo-Gibran.",positif
Alhamdulillah... akhir nya bisa bernafas lega hehe,0,Alhamdulillah... akhirnya bisa bernafas lega.,positif
Rakyat bansos,0,Rakyat bantuan sosial,netral
Kami titip kn mensejahterah kn rakyat di pundak bapak aamiin mg mg Allah selalu melindungi dn meritdoi langkah BPK aamiin,0,Kami titipkan mensejahterahkan rakyat di pundak bapak aamiin semoga Allah selalu melindungi dan meridhoi langkah BPK aamiin,positif
Susah pekerjaan pk tahun ini sama harga bahan pokok naik truss...bikin penurunan harga pokok pak,1,"Susah pekerjaan pak tahun ini sama harga bahan pokok naik terus, semoga bisa dilakukan penurunan harga pokok pak.",netral
"Selamat atas kemenangan pragib 
Salam indonesia maju",0,"Selamat atas kemenangan Prabowo.
Salam Indonesia Maju.",positif
Mengerikan,0,Mengerikan,negatif
Yang perlu dingat pak Wowo..Rakyat mana yg menitipkan mandat ke 02 itu tidak sah dan tdk legitimet krn kemenangan itu dari hasil kecurangan pak Wowooo.,0,"Yang perlu diingat Pak Prabowo, rakyat mana yang menitipkan mandat ke 02 itu tidak sah dan tidak legitimet karena kemenangan itu dari hasil kecurangan Pak Prabowo.",negatif
Selamat pak jendela semoga sehat selalu saya bangga pak jendral,0,"Selamat Pak Jendral, semoga sehat selalu. Saya bangga Pak Jendral.",positif
Miris,0,Miris,negatif
Alhamdulillah,0,Alhamdulillah,positif
Insyaallah jumpa lagi di mk jendral smg semua dg takdirNya,0,"Jumpa lagi di Mabes Polri, semoga semua dengan takdirNya.",netral
01-03 hujat aku dong!!! Kepala mu masih keras atau kita berdamai menjadi indonesia yg bersatu?. Prabowo tetaplah pemenang jangan pernah berkata kecurangan.,0,"Pasangan calon nomor urut 1 dan 3 hujat aku dong!!! Kepalamu masih keras atau kita berdamai menjadi Indonesia yang bersatu? Prabowo tetaplah pemenang, jangan pernah berkata kecurangan.",negatif
Miris,0,Miris,negatif
Selamat melayani masyarakat Indonesia,0,Selamat melayani masyarakat Indonesia,positif
Alhamdulillah,0,Alhamdulillah,positif
"Menang PALSU, kok dibanggakan. Hancur sendi 2 Kehidupan",0,"Menang palsu, kok dibanggakan. Hancur sendi dua kehidupan.",negatif
Tabrak2 masuk oke gas oke gas....,0,"Tabrak masuk oke, gas oke.",netral
Sangat disayangkan wakilnya samsul jadi tercoreng.,0,Sangat disayangkan wakilnya Samsul jadi tercoreng.,negatif
Saya rayat biasa terharu bapak bangga ahirnya di umumkan juga merdeka,0,"Saya rakyat biasa terharu, bangga akhirnya diumumkan juga hasilnya.",positif
Selamat pak PRABOWO,0,Selamat pak Prabowo,positif
"Alhamdulillah 
Ok gas ️",0,"Alhamdulillah
Ok gas",positif
Hasil curang kok bangga wkwkkww,0,Hasil curang kok bangga.,negatif
Bpk prabowo Gibran semoga amanah bisa menepati janji untuk rakyat aku pendukungmu dari saudi,0,Bapak Prabowo Gibran semoga amanah bisa menepati janji untuk rakyat. Aku pendukungmu dari Saudi.,positif
"Yang sya masih bingung bukan soal pernyataan/Apalah, selama beberapa Hari demo berlangsung Bahar sama rijik kemana ya kok gk kelihatan sama sekali, Serius Sya Nanyak????",0,"Selama beberapa hari demo berlangsung, Prabowo dan Jokowi kemana ya kok tidak kelihatan sama sekali. Serius saya tanyakan?",negatif
Alhamdulillah,0,Alhamdulillah,positif
Rakyat mana,0,Rakyat mana,netral
"Orang baik jgn di musuhi , rakyat akan membelanya.",1,"Orang baik jangan dimusuhi, rakyat akan membelanya.",positif
T E G A N G  donk..,0,Tegang donk.,netral
ENERGY Auranya Kenapa KOSONG begini yaa... Tegang sekeleeeeee bapak bapak inib,0,Auranya Kenapa begini yaa... Tegang sekali bapak bapak ini,negatif
Sayur genjer lagi nangis di pojokan sambil mikir mereka mau pindah ke negara mana,0,Sayur genjer lagi menangis di pojokan sambil memikirkan mereka akan pindah ke negara mana,negatif
METRO TV tidak mau meliput ini,2,METRO TV tidak mau meliput ini,negatif
Penipu penipuan,0,Penipu penipuan,negatif
Heeee heeeere,0,Heeee heeeere,netral
"Selamat pak Prabowo,sejahterakan rakyatmu,untuk yang kalah harus ikhlas dan legowo,kita bangun indonesia bersama2,jangan mau kita diadudomba, Pancasila harga mati, NKRI harga mati,allahhuakbar,maju terus indonesiaku",0,"Selamat Pak Prabowo, sejahterakan rakyatmu, untuk yang kalah harus ikhlas dan legowo, kita bangun Indonesia bersama-sama, jangan mau kita diadudomba, Pancasila harga mati, NKRI harga mati, maju terus Indonesiaku.",positif
Jkodok masuk Golkar mendampingi Gibran. Rkyt blm taukah. Rahasia jkodok masuk golkaaaaar,0,Jokowi masuk Golkar mendampingi Gibran. Rakyat belum tahu. Rahasia Jokowi masuk Golkar.,negatif
Kesabaran bapak yang tiada habisnya... Alhamdulillah,0,Kesabaran bapak yang tiada habisnya... Alhamdulillah,positif
Kacian Fahri Hamzah tidak disalami,0,Kacian Fahri Hamzah tidak disalami,negatif
UNK SMNTRA SBLM  PLNTKAN KAMI RKYT KECIL MINTA KPD BPK TNI & KAPOLRI  UNTK  MENJAGA KEADAAN NEGARA SBB DURI² BNGSA MSH  BLM MAU MENERIMA KEKALAHAN MEREKA INI.,0,Sebelum pelantikan kami rakyat kecil meminta kepada Bapak TNI & KAPOLRI untuk menjaga keadaan negara sebab pihak-pihak yang tidak mau menerima kekalahan.,negatif
Bukan politik klu tidak ada kecurangan jadi harus adu kecurangan bukan adu kecerdasan,0,Bukan politik kalau tidak ada kecurangan jadi harus adu kecurangan bukan adu kecerdasan,negatif
Allah akan melihat setitik kesalahan saja kpd pemimpin yg berbuat curang dan Allah akan mempertonton kan dng tanggungan beribu ribu rakyat yg akan meminta keadilannya di AHIRAT.,0,Allah akan melihat setitik kesalahan saja kepada pemimpin yang berbuat curang dan Allah akan mempertontonkan dengan tanggungan beribu ribu rakyat yang akan meminta keadilannya di akhirat.,netral
Wowo sama bocil jawa gak laku d malaysia bikin malu saja .,0,Prabowo sama Jokowi tidak laku di Malaysia bikin malu saja.,negatif
Alhamdulillah,0,Alhamdulillah,positif
"T'rima kasih Jendral, kau telah ciptakan Pemilu yang riang gembira, kau buat kami rakyat bahagia.Kini kaulah  pemenangnya terimalah amanah rakyat NKRI.",1,"Terima kasih Jendral, Anda telah menciptakan Pemilu yang riang gembira, Anda membuat kami rakyat bahagia. Kini Anda lah pemenangnya terimalah amanah rakyat NKRI.",positif
Semoga amanah jenderal.... kami akan mengawal bapak sampai terwujudnya Indonesia emas....,0,Semoga amanah jenderal.... kami akan mengawal bapak sampai terwujudnya Indonesia emas....,positif
"Jadi ingat kata"" 

""Kalian percaya kalau saya dapat suara segitu""

Ajor njleput tanpa sisa nek jarene bang NOPEK",0,"""Kalian percaya kalau saya dapat suara segitu""",netral
Alhamdulillah wasyukrulillah kami terharu 02 menang Indonesia maju bersama Prabowo Gibran Aamiin Ya Robbal Alamiin ️,0,Alhamdulillah wasyukrulillah kami terharu pasangan calon nomor urut 02 menang Indonesia maju bersama Prabowo Gibran Aamiin Ya Robbal Alamiin,positif
Mandat rakyat endas mu dasar pincang loe,0,Mandat rakyat endasmu dasar pincang kamu,negatif
"Sekolah gratis bagi penduduk yg kurang mampu, jangan makan gratis",0,"Sekolah gratis bagi penduduk yang kurang mampu, jangan makan gratis",netral
Akhirnya Bp Jendral menang saya terhaaru  selamat bapak semoga berjalan lancar semuanya amin,0,"Akhirnya Bapak Jenderal menang, saya terharu. Selamat Bapak, semoga berjalan lancar semuanya, amin.",positif
Gibran tak perlu berdampingan lagi lah ya,0,Gibran tidak perlu berdampingan lagi ya,negatif
Alhamdulillah,0,Alhamdulillah,positif
Alhamdulillah akhirnya pilihan ku jadi pemenang nya,0,Alhamdulillah akhirnya pilihan saya jadi pemenangnya,positif
Alhmdulilahh selamat presidenku,0,Alhamdulillah selamat presidenku,positif
Anis dan Ganjar ga usah di ajak.,0,Anis dan Ganjar tidak perlu di ajak.,negatif
"PENDUKUNG 01 & 03 KALAU YG MENTAL GAK KUAT JANGAN NONTON.. PEGANGAN AJA YG KUAT... 
BUAT PEMENANG SELAMAT DAN SUKSES",0,"Pendukung 01 & 03 kalau yang mental tidak kuat jangan nonton.. Pegangan saja yang kuat... 
Buat pemenang selamat dan sukses",netral
Jangan ajak.anis sama ganjar masuk kabinet,0,Jangan ajak Anis dan Ganjar masuk kabinet,negatif
"Yeyyy dpt mkn gratis tiap hariiii,, horeeeee",0,"Yeyyy dapat makan gratis tiap hari, hore",netral
Setuju pak.semoga negara Eropa ga semena mena lagi dgn NKRI Krn telah menyetop ekspor sawit,0,Setuju pak. Semoga negara Eropa tidak semena mena lagi dengan NKRI karena telah menyetop ekspor sawit.,netral
Kenapa saya bercucuran air mata melihatmu jendral...semoga pilihan kami tepat...02,0,"Kenapa saya bercucuran air mata melihatmu jendral, semoga pilihan kami tepat, 02.",positif
ekspresi nya gk seperti orang menang,0,Ekspresinya tidak seperti orang yang menang.,negatif
INDONESIA MAJU SEMOGA SEGERA TERWUJUD.MARI BERSAMA SAMA KITA BEKERJA DEMI INDONESIA TERCINTA.,0,Indonesia maju semoga segera terwujud. Mari bersama-sama kita bekerja demi Indonesia tercinta.,positif
Semangat pak jendral sehat selalu,0,"Semangat Pak Jendral, semoga sehat selalu.",positif
Alhamdulillah,0,Alhamdulillah,positif
Slmt bt bapak prabowo dan mas Gibran,0,Selamat bertanding untuk Bapak Prabowo dan Mas Gibran.,positif
Aminnn paknsehat selalu Prabowo,0,"Amin pak, semoga selalu diberikan petunjuk yang baik oleh Prabowo.",positif
"ya Allah hamba jadi nangis terharu semoga Indonesia mkn maju , damai, tentram,. makmur, di bln yg penuh barokah d THN ini doa hamba d kabulkan ya Allah Prabowo, Gibran jd pemimpin  d negara Indonesia ini semoga amanah pak Prabowo,mas Gibran... alhamdulillah jg hanya 1x putaran  aja . jgn lupa dgn rakyat kecil ,pak, mas",2,"Ya Allah hamba jadi menangis terharu, semoga Indonesia semakin maju, damai, tentram, makmur, di bulan yang penuh berkah di tahun ini. Doa hamba dikabulkan ya Allah, Prabowo, Gibran menjadi pemimpin di negara Indonesia ini, semoga amanah Pak Prabowo, Mas Gibran. Alhamdulillah juga hanya satu putaran saja. Jangan lupa",positif
Selamat Prabowo Gibran anda  diberi mandat oleh rakyat semoga jadi pemimpin yg amanah amiiin,0,"Selamat Prabowo Gibran Anda diberi mandat oleh rakyat, semoga menjadi pemimpin yang amanah, amin.",positif
alhmdulilah,0,Alhamdulillah,positif
Sedih + Trharu Ya Allah  Smga Amanah Pak Prabowo,0,"Sedih dan terharu, Ya Allah, semoga amanah Pak Prabowo.",positif
Memang layak jadii prminpim indonedia sy terharu dgn pak prabowo yg rendah hati berjwa kesatria semoga shatt dan selalu dalam lindungan allah swt...amin,0,"Memang layak jadi presiden Indonesia saya terharu dengan Pak Prabowo yang rendah hati berjiwa kesatria. Semoga sehat dan selalu dalam lindungan Allah SWT, amin.",positif
Innaa lillaahi wa innaa ilaihi rooji’un… hanya kepada Allooh kita meminta taufiq dan hidayah,0,Innaa lillaahi wa innaa ilaihi rooji’un hanya kepada Allah kita meminta taufiq dan hidayah,netral
Tetap semangat pak...,0,Tetap semangat pak...,positif
"Semua atas izin Allah, Ya Allah berikan Hidayah kepada para Pemimpin yang jujur dan amanah >>>",0,"Semua atas izin Allah, Ya Allah berikan Hidayah kepada para Pemimpin yang jujur dan amanah",positif
"Prabowo dan Gibran adalah pilihan rakyat yg sejati yg ingin bangsa dan Negara Nya lebih baik, maju dan berkeadilan sosial bagi seluruh rakyat Indonesia, the best",16,"Prabowo dan Gibran adalah pilihan rakyat yang sejati yang ingin bangsa dan negara ini lebih baik, maju, dan berkeadilan sosial bagi seluruh rakyat Indonesia, the best",positif
Selamat Jendral Prabowo Subianto.....semoga anda selalu sehat menjadi pemimpin yang amanah amiiin,0,"Selamat Jendral Prabowo Subianto, semoga Anda selalu sehat menjadi pemimpin yang amanah, amin.",positif
Yg kalah mohon bersabar pemilu udah usai mari kita bersatu padu kembali demi indonesia maju,0,Yg kalah mohon bersabar pemilu sudah usai mari kita bersatu padu kembali demi Indonesia maju,positif
"Ga malu Jendral? 
Anda menang karena TSMB??",0,Ga malu Jendral? Anda menang karena TSMB?,negatif
"Saatnya menanti pajangan foto Bapak diseluruh kantor di Indonesia...
Momen yg paling di tungu²",33,"Saatnya menanti pajangan foto Bapak di seluruh kantor di Indonesia...
Momen yang paling ditunggu-tunggu",positif
"Kmungkinan msih blm selesai,dan mungkin ada proses lain",0,"Kemungkinan masih belum selesai, dan mungkin ada proses lain.",netral
"Orang paling ikhlas adalah Prabowo. - Gus Dur.. 

Bapak orang yg baik",0,"Orang paling ikhlas adalah Prabowo. - Gus Dur
Bapak orang yang baik",positif
Alhamdulillah dan selamat atas terpilih nya bapak Prabowo sebagai Persiden semoga panjang umur sehat sll serta amanah aamiin ya Allah,0,"Alhamdulillah dan selamat atas terpilihnya Bapak Prabowo sebagai Presiden, semoga panjang umur, sehat selalu, serta amanah. Aamiin ya Allah.",positif
"Saya 2x gak pilih yg ke 3 nya saya toblos karena saya projo alhamdulillah prabowo menang 
Selamat mengemban tugas semoga amanah aamiin",0,"Saya dua kali tidak memilih pasangan calon nomor urut 3, saya tidak memilih karena saya pendukung Jokowi, alhamdulillah Prabowo menang. Selamat mengemban tugas, semoga amanah, aamiin.",positif
"prrsiden  abal abal. hasil dr kecurangan n penipuan kpd rakyat. smg ga pnjg umur, aamiin ya robbal aalamiin",0,"Presiden abal-abal. Hasil dari kecurangan dan penipuan kepada rakyat. Semoga tidak panjang umur, aamiin ya Robbal 'alamiin.",negatif
"Selamat , semoga amanah",0,"Selamat, semoga amanah",positif
Bravo pragib rakyat siap dibelakang anda,0,"Bravo Prabowo, rakyat siap di belakang Anda.",positif
"Coba aja lihat kebijakannya  persiden baru ini apakah bagus at masi kebijakannya sama dengan  p lurah sekarang saran saya harus lebih banyak artinya kalo masi ngikutin sekarang ya mening pa lurah skarang di perpanjang  kan cari pemingpin itu harus lebih jenius pintar""lebih pintar dari sekarang",0,"Coba aja lihat kebijakannya presiden baru ini apakah bagus atau masih kebijakannya sama dengan presiden sekarang. Saran saya, harus lebih banyak artinya jika masih mengikuti sekarang, ya meningkatkan presiden sekarang di perpanjang. Karena mencari pemimpin itu harus lebih jenius pintar, lebih pintar dari sekarang.",negatif
"KPU disogok… Hak Angket masih akan dibuat…,koko Gibran berdiri dibelakang kayak Kacungnya…Partai2ˋKoalisinya hanya Partai2 kecil,mini saja…nggak punya arti…mereka dipakai Prabowo untuk pegang Tas Aktenya…",0,"KPU disogok... Hak Angket masih akan dibuat... Gibran berdiri di belakang seperti kacungnya... Partai-partai koalisinya hanya partai kecil, mini saja... tidak punya arti... mereka dipakai Prabowo untuk pegang tas aktenya...",negatif
Jolali bagi2mentri dan komisaris bumn......,0,Jokowi bagi-bagi menteri dan komisaris BUMN.,negatif
"Jangan anda bawa2 seluruh rakyat,klaim saja pendukungmu,karna kami tdk mau menanggung dosa politik klain...",0,"Jangan anda bawa seluruh rakyat, klaim saja pendukungmu, karena kami tidak mau menanggung dosa politik klain.",negatif
"Maaf ya, 01 & o3  saya numpang lewat , selamat  pak  jenderal perabowo merdeka merdeka merdeka yes yes yes",0,"Maaf ya, 01 & 03 saya numpang lewat, selamat pak Jenderal Prabowo merdeka merdeka merdeka yes yes yes",positif
Yg di kiri prabowo ARIF DIRGANTARA kah?,0,Yg di kiri Prabowo ARIF DIRGANTARA kah?,netral
"Alhamdulilah selamat pak Prabowo  semoga Bapak d beri kesehatan dan kekuatan oleh Allaah dan d bimbing Allaah k jalan yg d redha i Allaah dalam menjalan kan tugas2 Bapak, Aamiin2Ya Allaah",3,"Alhamdulillah selamat pak Prabowo semoga Bapak diberi kesehatan dan kekuatan oleh Allah dan dibimbing Allah ke jalan yang diridhai Allah dalam menjalankan tugas-tugas Bapak, Amin Ya Allah.",positif
Selamat bapak prabowo&mas gibran,0,Selamat Pak Prabowo dan Mas Gibran,positif
"semoga menjadikan Indonesia kearah yang lebih baik, menjadi pemimpin yang amanah, dan bisa melaksanakan janji-janjinya,",0,"Semoga menjadikan Indonesia ke arah yang lebih baik, menjadi pemimpin yang amanah, dan bisa melaksanakan janji-janjinya.",positif
Menang merayakan yang kalah mencari alasan,0,Menang merayakan yang kalah mencari alasan,negatif
Selamat bapak Prabowo Subianto dan pk Gibran,0,Selamat Bapak Prabowo Subianto dan Pak Gibran,positif
Ok gass 2024 2029,0,Ok gas 2024 2029,netral
"Alhamdulillah semoga Amanah buat bangsa dan negara pak, saya doakan bapak selalu di berikan kesehatan dan di jauhi dari orang-orang yang berniat tidak baik kepada bapak,",0,"Alhamdulillah semoga Amanah untuk bangsa dan negara pak, saya doakan pak selalu diberikan kesehatan dan dijauhi dari orang-orang yang berniat tidak baik kepada pak.",positif
"Suka banget kalau kita disebut nama, disapa ️️️️",0,"Suka banget kalau kita disebut nama, disapa",netral
ALHAMDULILAH YA ALLAH MG SIDIK AMANAH LN FATONAH NGGEH PK PRABOWO,0,ALHAMDULILLAH YA ALLAH SEMOGA SIDIK AMANAH LULUS TANPA GANGGUAN PK PRABOWO,positif
Siapa tidak suka pakai kaos kaki,0,Siapa tidak suka pakai kaos kaki,netral
"Mirip Sukarno ya tampilan nya... kereeennnn wahai orang baik, selamat jenderal",0,"Mirip Soekarno ya tampilannya... keren wahai orang baik, selamat jenderal",positif
Istimewa. Semoga amanah pak,0,Istimewa. Semoga amanah pak,positif
Tidak ada yg bisaenerima krmenagan krn tirani kekuasaan untuk menangkan anda. Anda menang membeli suara rakyat lrwat.politisasi bansos dan penyogokan kepala2 desa. Ini kriminalisasii pemilu paling brutal!,0,Tidak ada yang bisa menerima kemenangan karena tirani kekuasaan untuk menangkan anda. Anda menang membeli suara rakyat lewat politisasi bansos dan penyogokan kepala desa. Ini kriminalisasi pemilu paling brutal!,negatif
Makan gratis,0,Makan gratis,netral
Selamat untuk sang jenderal,0,Selamat untuk sang jenderal,positif
"allohu akbar alhamdulilah pak prabowo sah menjadi president indonesia, mari kita bersatu kembali berdamai menuju indonesia emas .",0,"Alhamdulillah Pak Prabowo sah menjadi Presiden Indonesia, mari kita bersatu kembali berdamai menuju Indonesia emas.",positif
"Alhamdulilah  ajarnya pilihanku jadi, pemenang, menang ,dengan mutlak ,selamat BPK Prabowo Subianto dan PK Gibran ,amin",0,"Alhamdulillah, ajarnya pilihan saya jadi pemenang dengan mutlak. Selamat kepada BPK Prabowo Subianto dan PK Gibran, amin.",positif
