author,comment,published_at,like_count,final_text
@vita289,"ah terharuuuu.. selamat ya pak, 3 tahun brturut turut saya milih bapaaak terusssss",2024-03-21T01:26:49Z,0,"Ah terharu, selamat ya Pak, 3 tahun berturut-turut saya memilih Bapak terus."
@FaridaHanum-ch7cv,Innalillahi wa innailaihi roji'un,2024-03-21T01:26:39Z,0,Innalillahi wa innailaihi roji'un
@ominddata1577,"alhamdulillah , selamat jendral",2024-03-21T01:26:15Z,0,"Alhamdulillah, selamat Jenderal."
@arthurandersen2754,"Salam Demokrasi, Salam Nusantara, terima kasih kepada APBN yg sdh menguyur  dana Bansos gede-gedean , siap-siap  Negeri ini akan dibanjiri ikan  dan warganya  sdh jauh-jauh hari menyediakan jaring , yg nggak punya jaring seperti Ibu Suti  akan terpinggirkan ,  Negeri yang penuh  permainan , maka mari belajar  permainan tsb supaya ikut kebagian , kalo nggak  selamat tinggal saja, Salam Nusantara.",2024-03-21T01:25:21Z,0,"Salam Demokrasi, Salam Nusantara, terima kasih kepada APBN yang sudah mengucurkan dana Bansos besar, siap-siap Negeri ini akan dibanjiri ikan dan warganya sudah jauh-jauh hari menyediakan jaring, yang tidak punya jaring seperti Ibu Suti akan terpinggirkan, Negeri yang penuh permainan, maka mari belajar per"
@fatimahnelly3885,Jadilah pemimpin yg betul2 mensejahterakn raykat pak. Sbb apa yg bpk buat akan dipertanggung jawabkan diakhirat dihadapat allah. Semoga bapak amanah. Insyaallah,2024-03-21T01:25:16Z,0,Jadilah pemimpin yang benar-benar mensejahterakan rakyat pak. Sebab apa yang Bapak lakukan akan dipertanggungjawabkan di akhirat di hadapan Allah. Semoga Bapak amanah. Insyaallah.
@agusacung2294,Kasihan kobarban jkw,2024-03-21T01:25:09Z,0,Kasihan kobarban jokowi
@Zebua-zw7bv,"Terimakasih Tuhanku akhirnya bapak Prabowo Gbran Menang...kami seluruh rakyat indonesia yg mendungkumu pak tugas kami sudah selesai semoga bapak bisa membawa kami rakyatmu kearah yg lebih baik lagi makmur,berantas kemiskinan pak habisi para koruptor diNKRI.....sehat selalu bapak presidenku",2024-03-21T01:24:02Z,0,"Terimakasih Tuhan, akhirnya Bapak Prabowo Subianto menang. Kami seluruh rakyat Indonesia yang mendukungmu, Pak. Tugas kami sudah selesai, semoga Bapak bisa membawa kami, rakyatmu, ke arah yang lebih baik lagi, makmur, dan berantas kemiskinan. Pak, habisi para koruptor di NKRI. Sehat selalu, Bapak Pres"
@chandrabatam5569,Yg penting jgn jadi kacung asing pak... Indonesia dah trlalu lama jdi kacung,2024-03-21T01:23:13Z,0,Yang penting jangan jadi kacung asing pak... Indonesia sudah terlalu lama jadi kacung
@siyamdipbg4774,"Menang curang dan tidak bermartabat,",2024-03-21T01:23:10Z,0,Menang curang dan tidak bermartabat.
@ARVTV22,Ditunggu wo...siap siap ditinggal nanti kalo GK jelas program kerjanya,2024-03-21T01:22:01Z,0,Ditunggu ya...siap siap ditinggal nanti kalau tidak jelas program kerjanya
@asrisaleng2632,Gibran .....mana ya,2024-03-21T01:21:58Z,0,Gibran mana ya
@valentinusyoberto4917,Hadehh,2024-03-21T01:21:51Z,0,Hadeh
@bustamitami7190,Harga beras tu turunkan pak..rakyat menjerit..,2024-03-21T01:21:35Z,0,"Harga beras turunkan pak, rakyat menjerit."
@mohamadtaari4433,Betuul  pemilu  terbesat di dunia dan tercuramg  dan warga tenang karena dapat bamsos  sekarang lebih sejuk karena  pada kebanjiran  tapi bansosnya  belum datang,2024-03-21T01:21:24Z,0,"Pemilu terbesar di dunia dan tercuram, warga tenang karena mendapat bantuan sosial sekarang lebih sejuk karena banjir, tapi bantuan sosialnya belum datang."
@vandra0599,"""yang tulus untuk indonesia itu prabowo"" gusdur berkata 
Terharu ya allah semoga indonesia menjadi maju dan menjadi panutan negara2 lain",2024-03-21T01:20:47Z,0,"""yang tulus untuk Indonesia itu Prabowo"" Gusdur berkata.
Terharu ya Allah, semoga Indonesia menjadi maju dan menjadi panutan negara-negara lain."
@tanjungzaher1242,Mandat apa pak?? . sadar lah anda  ngomongnya Mandat... Klu mandat curang yg ya..,2024-03-21T01:20:40Z,0,Mandat apa pak?? Sadar lah anda ngomongnya Mandat... Kalau mandat curang ya..
@parasiansinurat3639,Selamat ya pak prabowo gibran semoga sehat selalu dan tolong ya pak jangan siasiakan suara para pendukung mu demi kesejahteraan rakyat indonesia,2024-03-21T01:20:36Z,0,"Selamat ya pak Prabowo Gibran, semoga sehat selalu dan tolong ya pak jangan sia-siakan suara para pendukungmu demi kesejahteraan rakyat Indonesia."
@heriamprulloh4280,Selamat & Sukses Pak Prabowo-Gibran Terpilih Jadi Pemenang Pilpres 2024 Untuk Memimpin Indonesia Mensejahterakan Rakyat...,2024-03-21T01:20:25Z,5,Selamat dan sukses Pak Prabowo-Gibran terpilih jadi pemenang Pilpres 2024 untuk memimpin Indonesia mensejahterakan rakyat.
@mulkysulaiman6615,klo anis ada di posisi ini pasti udah terpecah belah dah negara ini,2024-03-21T01:19:51Z,0,kalo anis ada di posisi ini pasti sudah terpecah belah negara ini
@nurhalidi8227,alhamdulillah aku bisa tidur nyenyak.,2024-03-21T01:18:56Z,0,Alhamdulillah aku bisa tidur nyenyak.
@budunchannel,Berkat kesabaran Doa2 bapak dikabulkn allah di Ramadhan hari ke 10,2024-03-21T01:18:46Z,0,Berkat kesabaran Doa-doanya bapak dikabulkan Allah di bulan Ramadhan hari ke-10
@allrole-89,Selamat n semoga sukses presidenq prabowo-gibran...,2024-03-21T01:17:13Z,0,Selamat dan semoga sukses Presiden Prabowo-Gibran.
@paulurosi2586,Airlangga guyu tok...,2024-03-21T01:16:35Z,0,Airlangga ganteng banget.
@AnikRahayu-y3r,alhamdulilah 3x milih akhirnya berhasil,2024-03-21T01:16:14Z,0,Alhamdulillah tiga kali memilih akhirnya berhasil
@user-anggraeni659,"Horeee ... bapak kita menang 
semangat ya pak atas kemaenanggannya",2024-03-21T01:16:08Z,0,"Horeee ... bapak kita menang 
semangat ya pak atas kemenangannya"
@sandybutarbutar9942,"akhirnya ,,selamat ya Pak Prabowo semoga Indonesia lebih baik dan dapat meneruskan program2 yg sudah berjalan ,, jangan lupa makan siang gratisnya ya pak ??",2024-03-21T01:15:55Z,0,"Selamat Pak Prabowo, semoga Indonesia lebih baik dan dapat meneruskan program-program yang sudah berjalan. Jangan lupa makan siang gratisnya ya Pak."
@menjadilebihbaik188,Alhamdulillah pak akhirnya,2024-03-21T01:15:39Z,0,Alhamdulillah pak akhirnya
@joniday3245,Allhamdulillah,2024-03-21T01:15:18Z,0,Alhamdulillah
@santy743,Mantabs,2024-03-21T01:14:57Z,0,Mantap
@vivosumiati8770,"Selamat bpk prabowo subianto dan ms gibran 
Semoga Indonesia di tangan kalian senakin maju dan di segani di dunia rakyat makmur",2024-03-21T01:14:19Z,0,"Selamat Bapak Prabowo Subianto dan Mas Gibran. Semoga Indonesia di tangan kalian semakin maju dan dihormati di dunia, rakyat makmur."
@abdulkadir-h8c,jadikan fahri hamza ketua kpk,2024-03-21T01:13:30Z,0,Jadikan Fahri Hamza ketua KPK
@sholehmarchelo4168,salam 2 periode pak,2024-03-21T01:13:11Z,0,Salam dua periode pak
@chanelzahracute,Alhamdllh ya allah pak prabowo menang dalm pemilu..mudah2n beliau jadi pemimpin yang amanah,2024-03-21T01:12:26Z,0,"Alhamdulillah ya Allah, Pak Prabowo menang dalam pemilu. Semoga beliau jadi pemimpin yang amanah."
@ErlinHandayani-ne1nt,Kok aku nangis terharu alhamdulilah salah satu doa saya terkabul  selamat menjalankan tugas dan amanat rakyat bapak ku,2024-03-21T01:12:22Z,0,"Kok aku nangis terharu, alhamdulillah salah satu doa saya terkabul. Selamat menjalankan tugas dan amanat rakyat, Bapakku."
@arjuna3780,koq gak ada wapresnya eyang... gak bahaya ta...awokwokwok,2024-03-21T01:12:00Z,0,"Kok tidak ada wakil presidennya eyang, tidak bahaya ta...笑笑笑"
@dhianashintawati5302,Jendral Prabowo dan Mas Gibran,2024-03-21T01:11:44Z,1,Jendral Prabowo dan Mas Gibran
@biongbangsiong4994,Bismillah,2024-03-21T01:11:17Z,0,Bismillah
@earlyta8762,"Alhmahmdulilh akhirnya yg dtunggu"" slmt bpk dan Gibran SMG Indonesia SMKIN maju dan bnyk perubhn nntinya Aaamiin",2024-03-21T01:11:16Z,3,"Alhamdulillah akhirnya yang ditunggu, selamat kepada Bapak dan Gibran semoga Indonesia semakin maju dan banyak perubahan nantinya Aamiin"
@RendyJunior-v6d,Alhamdulillah,2024-03-21T01:11:11Z,0,Alhamdulillah
@putrarisky4866,Kameramenya kok kurang profesional ya,2024-03-21T01:11:08Z,0,Kameramenya kurang profesional ya
@dhianashintawati5302,10+ Compelit sangat sempurna . Jendral Prabowo TOP Banget,2024-03-21T01:11:00Z,2,Compelit sangat sempurna. Jendral Prabowo TOP Banget.
@AgungArnata-vd2mp,.... 02 n Calon RI 1 & 2 smg sll sht beserta kluarga ... NKRI harga mati...tks.,2024-03-21T01:10:27Z,0,Pasangan calon nomor urut 02 dan Calon RI 1 & 2 semoga selalu sehat beserta keluarga ... NKRI harga mati...terima kasih.
@genderusmangenderusman6972,"Betul kata wali Allo, gusdur.",2024-03-21T01:10:26Z,0,"Betul kata Wali Allah, Gus Dur."
@lieskurnia7456,Selamat atas terpilihnya bpk menjadi pemimpin nkri 2024 -2029 semoga bapak sehat selalu dan amanah memimpin negara ini dan semoga indonesia menjadi lbh baik lagi d bwh kepemimpinan pragib ️,2024-03-21T01:10:14Z,0,"Selamat atas terpilihnya Bapak menjadi pemimpin NKRI 2024-2029, semoga Bapak sehat selalu dan amanah memimpin negara ini dan semoga Indonesia menjadi lebih baik lagi di bawah kepemimpinan Prabowo."
@Abmaulana,gibran kemana dia,2024-03-21T01:08:34Z,0,Gibran kemana dia
@bang.komando,Selamat dan sukses buat pak Prabowo dan Gibran,2024-03-21T01:08:13Z,0,Selamat dan sukses untuk Pak Prabowo dan Gibran
@SebastianLin168,pak prabowo kurusan ya sekarang?,2024-03-21T01:08:06Z,0,Pak Prabowo kurusan ya sekarang?
@Mr_salman-o7k,"Alhmdulilh impian rakyat mayoritas trcapai,,,bravo prabowo gibran....",2024-03-21T01:07:25Z,0,"Alhamdulillah impian rakyat mayoritas tercapai, bravo Prabowo Gibran."
@genderusmangenderusman6972,Saya kagum kpd mas kaesang sndiri yg pke jubah. Mantap,2024-03-21T01:06:59Z,0,Saya kagum kepada Mas Kaesang sendiri yang pakai jubah. Mantap
@AkbarMaulana-ts1iz,Alhamdulilah akhirnya PK Perabowo jdi persiden,2024-03-21T01:06:52Z,0,Alhamdulillah akhirnya Prabowo jadi presiden
@PiyusHandoko,Alhamdulilah yaa Alloh.... terima kasih rakyat Indonesia... terima kasih KH Abdurrahman wahid gus dur... selamat pak prabowo mas gibran... semoga senantiasa sehat dan amanah.. aamiin,2024-03-21T01:06:10Z,0,"Alhamdulillah ya Allah, terima kasih rakyat Indonesia, terima kasih KH Abdurrahman Wahid Gus Dur, selamat Pak Prabowo Mas Gibran, semoga senantiasa sehat dan amanah, amin."
@PutraAndesbar,Alhamdulillah,2024-03-21T01:05:42Z,0,Alhamdulillah
@ritakarina8771,"Saya malu lihat wajah prabowo dan orang2 di belakangnya, krn sandangan kemenangannya adalah bohong",2024-03-21T01:05:05Z,0,"Saya malu melihat wajah Prabowo dan orang-orang di belakangnya, karena sandangan kemenangannya adalah bohong."
@theproofbread,Ini  bencana,2024-03-21T01:03:59Z,0,Ini bencana
@anti_provokator,"jendral dlm dalam dua kali pilpres saya tidak memilih anda karena ada yg lebih bagus dari anda tapi kali ini saya terpaksa memilih anda karena pesaing anda jauh lebih buruk dari anda, selamat bertugas jendral.",2024-03-21T01:03:45Z,0,"Jenderal dalam dua kali pilpres saya tidak memilih Anda karena ada yang lebih bagus dari Anda, tapi kali ini saya terpaksa memilih Anda karena pesaing Anda jauh lebih buruk dari Anda. Selamat bertugas, Jenderal."
@agusriyantoriyanto4551,Partai beda tapi  Indonesia butuh pemimpin yg amanah  sehat selalu,2024-03-21T01:03:18Z,0,Partai berbeda tapi Indonesia butuh pemimpin yang amanah dan sehat selalu
@arwenatmaja9193,no komen,2024-03-21T01:02:26Z,0,no komen
@AOHapps,"Contoh yg di ambil dari president ini adalah menjadi penjilat, dan etika yg ditawarkan dari president ini adalah menjadi penghianat dan penjilat, kasian negara ku di urus sm bangs*at2 seperti mereka.",2024-03-21T01:02:05Z,0,"Contoh yang diambil dari presiden ini adalah menjadi penjilat, dan etika yang ditawarkan dari presiden ini adalah menjadi penghianat dan penjilat, kasian negara ku diurus sama bangsat-bangsat seperti mereka."
@revizonmarta7230,"Langgar ham langgar ham, ndas mu etik.",2024-03-21T01:01:40Z,0,"Langgar ham langgar ham, ndas mu etik."
@ALDENO810,"3x pilih beliau,. alhamdulilaah menang telak satu putaran,. sehat selalu my president,. bismilah indonesia maju dan militer yang kuat.",2024-03-21T01:01:36Z,0,"Pilih beliau, alhamdulilah menang telak satu putaran, sehat selalu my president, semoga Indonesia maju dan militer yang kuat."
@fendisihombingofficial698,2 x dulu tidak memilih beliau. Yg ketiga akhirnya aku sadar dia pemimpin yg baik dan jg pemimpin yg teruji,2024-03-21T01:01:27Z,0,2 kali dulu tidak memilih beliau. Yang ketiga akhirnya aku sadar dia pemimpin yang baik dan juga pemimpin yang teruji.
@GimGim-yz4cs,tidak sia² saya memilih bapak sudah 3 kali. Alhamdulillah Syukron,2024-03-21T01:01:09Z,0,saya memilih bapak sudah 3 kali. Alhamdulillah Syukron
@selametj811,"Terima kasih kepada Allah SWT karna suara kami tidak sia sia memilih pak Prabowo dan mas Gibran menjadi capres dan wapres, doa kami SDH tercapai pak Indonesia maju lanjutkan",2024-03-21T01:01:09Z,0,"Terima kasih kepada Allah SWT karena suara kami tidak sia-sia memilih pak Prabowo dan mas Gibran menjadi capres dan wapres, doa kami sudah tercapai pak Indonesia maju lanjutkan"
@arryabah1984,"Selamat Jendral, Semoga bisa membawa Indonesia menjadi lebih baik lagi..",2024-03-21T01:01:08Z,0,"Selamat Jenderal, Semoga bisa membawa Indonesia menjadi lebih baik lagi."
@Leny_94,Alhmdlh ya allah.. Aku kok lihatnya... Trimksih pak.. Semoga amanah... Amin masih banyak rakyat yang butuh bapk....,2024-03-21T01:00:48Z,0,Alhamdulillah ya Allah.. Aku kok lihatnya... Terima kasih pak.. Semoga amanah... Amin masih banyak rakyat yang butuh bapak....
@HartonoHartono-w6d,Betulkan 1 putaran prabowo presoden  alhamdullilah,2024-03-21T00:59:38Z,0,1 putaran Prabowo Presiden Alhamdulillah
@tityinkiriwang9483,Selamat prabowo Gibran atas kemenangannya dalam satu putaran,2024-03-21T00:57:57Z,0,Selamat Prabowo Gibran atas kemenangannya dalam satu putaran
@VivoY91-x8k,selamat jendral atas kemenangannya.  saya sebgai pendukung anda dn ingin sekali negara ini di pimpin oleh  anda.  semoga bisa mah dan bisa pro rakyat kecil dan bisa memakukan indonesia. saya ingin menyampaikan apabila nnti anda sudah di lantik semoga bisa menyetabilkan emua harga bhan poko yg semakin hari semakin melambung tinggi. kmi mohon  harga bahanpoko semuanya di turunkan dan setabil,2024-03-21T00:57:53Z,0,Selamat Jenderal atas kemenangannya. Saya sebagai pendukung Anda dan ingin sekali negara ini dipimpin oleh Anda. Semoga bisa adil dan bisa pro rakyat kecil dan bisa memajukan Indonesia. Saya ingin menyampaikan apabila nanti Anda sudah dilantik semoga bisa menstabilkan semua harga bahan pokok yang semakin hari semakin melambung tinggi. Kami mohon harga bahan pokok
@sripujirahayu8722,"Selamat  buat Prabowo, smoga selamat dan sukes memimpin negeri ini 5 tahun kedepan.",2024-03-21T00:57:50Z,0,"Selamat buat Prabowo, semoga selamat dan sukses memimpin negeri ini 5 tahun ke depan."
@user-kn7mj3ro4z,KIRAIN ADA DUA PUTARAN RUPA-RUPANYA CUMA ADA DUA PROVINSI,2024-03-21T00:57:35Z,0,"Kira-kira ada dua putaran, ternyata hanya ada dua provinsi."
@issinoriginal,Emak emak kipasan nggk tuh,2024-03-21T00:57:16Z,0,"Emak-emak kipasan tidak, ya."
@NyomanBagus-mt6gg,selamat saya ucapkan kepada bapak prabowo dan pak gibran atas kemenangannya semoga kedepan indonesia lebih maju,2024-03-21T00:56:41Z,0,"Selamat saya ucapkan kepada Bapak Prabowo dan Pak Gibran atas kemenangannya, semoga ke depan Indonesia lebih maju."
@Luphii.dimana2hatikusenang93,"Selamat ya pakk gemoyyyy, semoga amanah...",2024-03-21T00:56:08Z,0,"Selamat ya pak, semoga amanah."
@Suya01creator,"Alhamdulillah.. Semoga pak prabowo bisa membawa kemakmuran Indonesia.. Mensejahterakan buruh, petani, dan masyarakat.. Amin...",2024-03-21T00:56:07Z,0,"Alhamdulillah.. Semoga pak Prabowo bisa membawa kemakmuran Indonesia.. Mensejahterakan buruh, petani, dan masyarakat.. Amin..."
@bibibububaba,fahri hamzah blom kesebut ya?,2024-03-21T00:54:44Z,0,Fahri Hamzah belum disebut ya?
@muhammadanwar2045,Rakyat yg mana,2024-03-21T00:54:09Z,0,Rakyat yang mana
@laurennuniwahyuni1924,Selamat Pak Prabowo dan Nak Gibran. Selamat melaksanakan Tugas yang sudah diberikan Rakyat Indonesia atas seizin Allah Yg Maha kuasa.. bawa Indonesia menuju kemakmuran untuk semua rakyat.. ️️,2024-03-21T00:53:04Z,9,Selamat Pak Prabowo dan Nak Gibran. Selamat melaksanakan Tugas yang sudah diberikan Rakyat Indonesia atas seizin Allah Yang Maha Kuasa.. bawa Indonesia menuju kemakmuran untuk semua rakyat..
@herirssa5166,"Alhamdulillah tugas saya untuk memilih anda pak prabowo telah selesai,sekarang giliran anda mempin Indonesia lebih maju.",2024-03-21T00:52:23Z,0,"Alhamdulillah tugas saya untuk memilih Anda Pak Prabowo telah selesai, sekarang giliran Anda memimpin Indonesia lebih maju."
@lutdensilaen2775,Gibran dimana??,2024-03-21T00:52:20Z,0,Gibran dimana?
@wongdewek4666,Cirebon. Stiap milih selalu prabowo  allhamdhulillah. Sekarang berhasil .....aamiiinnn,2024-03-21T00:51:50Z,0,"Cirebon. Setiap memilih selalu Prabowo, alhamdulillah. Sekarang berhasil, aamiin."
@slametsubagyo8971,"Alhamdulillah, selamat buat Pak Prabowo dan Mas Gibran serta segenap tim, semoga berkah dan amanah, aamiin ya robbal a'lamiin.",2024-03-21T00:51:41Z,2,"Selamat untuk Pak Prabowo dan Mas Gibran serta seluruh tim, semoga diberkahi dan amanah, aamiin ya robbal a'lamiin."
@KopiRaka,"selamat pak prabowo, semoga bapak amanah dan menunaikan semua janji demi kepentingan rakyat, bangsa dan negara. Aamiin",2024-03-21T00:51:34Z,0,"Selamat Pak Prabowo, semoga Bapak amanah dan menunaikan semua janji demi kepentingan rakyat, bangsa, dan negara. Aamiin"
@nadyaoctavianiputri1871,Alhamdulillah,2024-03-21T00:51:19Z,1,Alhamdulillah
@IrfanBmaudio,Selamat pak ...kuserahkan padamu pemerintahan ini,2024-03-21T00:50:50Z,0,"Selamat pak, kuserahkan padamu pemerintahan ini."
@batuputih4942,Sumbawa NTB Hadir ️♥️♥️,2024-03-21T00:50:40Z,0,Sumbawa NTB Hadir
@AndreAndre-e7n,Yg gk sejalan sikat z... bikin gadu negri. Ini...koar mulu mnjbat bnyk korupsi kerj g becus...... sejatrakn rakyatnya itu yg utama ...,2024-03-21T00:50:12Z,0,Yg tidak sejalan sikat z... bikin gaduh negara. Ini... koar mulu menjatuhkan banyak korupsi kerja tidak becus...... sejatinya rakyatnya itu yang utama ...
@pundjunghartiwi4444,"Congrats bagi pemenang pemilu 2024.
We wait and see kinerjanya.",2024-03-21T00:49:43Z,0,Selamat kepada pasangan calon pemenang pemilu 2024. Kita tunggu dan lihat kinerjanya.
@Operatorlinglung,Alhamdulillah,2024-03-21T00:49:37Z,0,Alhamdulillah
@febryanarghareyzambiie2956,KAGA MALU INI MANUSIA???,2024-03-21T00:49:35Z,0,KAGA MALU INI MANUSIA???
@allvinapoetri,Hongkong yg telah melobangi wajamu di kertas pemilu yg begitu besar jendral mohon maaf yg sebesar besarnya semoga sehat adil dan amanah aamiin aamiin aamiin,2024-03-21T00:48:41Z,0,"Hongkong yang telah melobangi wajahmu di kertas pemilu yang begitu besar, Jendral mohon maaf yang sebesar-besarnya. Semoga sehat, adil, dan amanah. Amin."
@putrihadasa6194,"Ya udah siap siap lah bagi bagi jabatan,Semoga Indonesia bisa maju di tangan kalian",2024-03-21T00:48:29Z,0,"Ya, siap-siap bagi-bagi jabatan. Semoga Indonesia bisa maju di tangan kalian."
@muhammadjunaidi8210,Allhamdulillah jendral semoga menjadi pemimpin yang berjuang untuk rakyat Aamiin,2024-03-21T00:47:26Z,0,Alhamdulillah Jenderal semoga menjadi pemimpin yang berjuang untuk rakyat Aamiin
@swanandi5214,SELAMAT KEPADA PAK PRABOWO & MAS GIBRAN BE PRESIDENT 2024-2029..DAN KPD SELURUH ELEMEN MASYARAKAT PENDUKUNG AMIN &  GANJAR- MAHFUD..MARILAH SALING BERSATU PADU  MENGARUNGI  SAMUDRA KARENA KITA SATU PERAHU DALAM NKRI,2024-03-21T00:46:48Z,0,SELAMAT KEPADA PAK PRABOWO & MAS GIBRAN MENJADI PRESIDEN 2024-2029..DAN KEPADA SELURUH ELEMEN MASYARAKAT PENDUKUNG AMIN & GANJAR-MAHFUD..MARILAH SALING BERSATU PADU MENGARUNGI SAMUDRA KARENA KITA SATU PERAHU DALAM NKRI
@paijokesoso9303,Akirnya jagoan yg di tunggu mayoritas rakyat Indonesia terpilih. Semoga amanah,2024-03-21T00:46:31Z,0,Akhirnya jagoan yang ditunggu mayoritas rakyat Indonesia terpilih. Semoga amanah.
@RahmatHidayat-js8jt,Hormat jenderal tugas rakyat sudah selesai  semoga kedepannya Indonesia lebih maju dalam segala aspek,2024-03-21T00:46:30Z,0,Hormat jenderal tugas rakyat sudah selesai semoga kedepannya Indonesia lebih maju dalam segala aspek
@OmJoLovers,"Tinggal tunggu guru2 besar dan rohaniawan2 turun gunung.... Membawa panji ""Tegakan Etik dan Moral Bangsa yg telah dirusak Rezim"" Itu tinggal tunggu waktu saja",2024-03-21T00:45:11Z,1,"Tinggal tunggu guru besar dan rohaniawan turun gunung. Membawa panji ""Tegakan Etik dan Moral Bangsa yang telah dirusak Rezim"". Itu tinggal tunggu waktu saja."
